,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
626,George Saville,nir NIR,MF,Millwall,31,1993,45,36,3300,36.7,1,3,4,1,0,0,8,0,0.03,0.08,0.11,0.03,0.11,Matches,c4c00019
627,Christian Saydee,lr LBR,MFFW,Portsmouth,22,2002,29,10,1152,12.8,3,0,3,3,0,0,5,0,0.23,0.00,0.23,0.23,0.23,Matches,af102dc3
628,Calum Scanlon,eng ENG,MF,Millwall,19,2005,4,3,167,1.9,1,0,1,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,Matches,37739c71
629,Dane Scarlett,eng ENG,FW,Oxford United,20,2004,20,7,792,8.8,4,0,4,4,0,0,1,0,0.45,0.00,0.45,0.45,0.45,Matches,21945a9e
630,Nicolas Schmid,at AUT,GK,Portsmouth,27,1997,35,35,3090,34.3,0,2,2,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,ecfb5832
631,Isaac Schmidt,ch SUI,DFMF,Leeds United,24,1999,12,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f8b9b94d
632,Oscar Schwartau,dk DEN,MFFW,Norwich City,18,2006,40,17,1564,17.4,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,1df214c1
633,Jenson Seelt,nl NED,DF,Sunderland,21,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec75ee25
634,Tatsuki Seko,jp JPN,MF,Stoke City,26,1997,25,18,1597,17.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a506a036
635,Tyrell Sellars-Fleming,eng ENG,MF,Hull City,19,2005,4,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4f20f4af
636,Egil Selvik,no NOR,GK,Watford,27,1997,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,05d89c1c
637,Ken Sema,se SWE,MF,Watford,30,1993,14,4,521,5.8,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,1770bd68
638,Femi Seriki,eng ENG,DF,Sheffield United,22,2002,25,8,1091,12.1,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,e4e0deaa
639,Jamie Shackleton,eng ENG,MFDF,Sheffield United,24,1999,12,2,291,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8d03ca5a
640,Conor Shaughnessy,ie IRL,DF,Portsmouth,28,1996,9,7,512,5.7,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,94a6217d
641,James Shea,eng ENG,GK,Luton Town,33,1991,2,1,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee7c0a5e
642,Ben Sheaf,eng ENG,MF,Coventry City,26,1998,29,23,2130,23.7,0,2,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches,7b4a62af
643,Jonjo Shelvey,eng ENG,MF,Burnley,32,1992,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3727dd3c
644,Louie Sibley,eng ENG,MF,Oxford United,22,2001,11,1,170,1.9,1,0,1,1,0,0,3,0,0.53,0.00,0.53,0.53,0.53,Matches,c03348f6
645,Sol Sidibé,eng ENG,MF,Stoke City,17,2007,8,3,306,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,e765162e
646,Francisco Sierralta,cl CHI,DF,Watford,27,1997,33,21,1897,21.1,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,0f933743
647,Arnór Sigurðsson,is ISL,FWMF,Blackburn,25,1999,5,0,62,0.7,1,0,1,1,0,0,0,0,1.45,0.00,1.45,1.45,1.45,Matches,f209b81e
648,Sam Silvera,au AUS,MF,Portsmouth,23,2000,11,5,446,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e76ad32b
649,Ellis Simms,eng ENG,FW,Coventry City,23,2001,43,26,2286,25.4,6,2,8,6,0,1,1,0,0.24,0.08,0.31,0.24,0.31,Matches,26d3b5be
650,Xavier Simons,eng ENG,MF,Hull City,21,2003,20,13,1208,13.4,2,0,2,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,2f0cfc9b
651,Nathan Simpson,eng ENG,MF,Middlesbrough,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4fb8b1f2
652,Emmanouil Siopis,gr GRE,MF,Cardiff City,30,1994,21,16,1444,16.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,36a6f28d
653,Moussa Sissoko,fr FRA,MF,Watford,34,1989,40,33,2888,32.1,6,1,7,6,0,0,6,1,0.19,0.03,0.22,0.19,0.22,Matches,2acd49b9
654,Regan Slater,eng ENG,MF,Hull City,24,1999,44,36,2966,33.0,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,ba4d4908
655,Michael Smith,eng ENG,FW,Sheffield Weds,32,1991,41,16,1844,20.5,8,4,12,7,1,1,3,0,0.39,0.20,0.59,0.34,0.54,Matches,b93da142
656,Paul Smyth,nir NIR,MFFW,QPR,26,1997,43,30,2770,30.8,1,4,5,1,0,0,6,0,0.03,0.13,0.16,0.03,0.16,Matches,0747000e
657,Manor Solomon,il ISR,MF,Leeds United,25,1999,39,30,2589,28.8,10,12,22,10,0,0,3,0,0.35,0.42,0.76,0.35,0.76,Matches,886f9aac
658,Oliver Sonne,pe PER,DF,Burnley,23,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b66b8d5e
659,Matthew Sorinola,eng ENG,MFDF,Plymouth Argyle,23,2001,25,19,1674,18.6,0,1,1,0,0,0,9,1,0.00,0.05,0.05,0.00,0.05,Matches,ed47203f
660,Harry Souttar,au AUS,DF,Sheffield United,25,1998,21,20,1768,19.6,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,0a6cb1b1
661,Vinicius Souza,br BRA,MF,Sheffield United,25,1999,35,32,2787,31.0,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,6a8a7af8
662,Jack Stacey,eng ENG,DFMF,Norwich City,28,1996,41,20,2143,23.8,2,6,8,2,0,0,5,0,0.08,0.25,0.34,0.08,0.34,Matches,558807c0
663,Enda Stevens,ie IRL,DF,Stoke City,34,1990,18,13,1194,13.3,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,17d4507a
664,Ben Stevenson,eng ENG,MF,Portsmouth,27,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b26b1474
665,Jordan Storey,eng ENG,DF,Preston,26,1997,35,35,3062,34.0,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,fa47f160
666,Pascal Struijk,nl NED,DF,Leeds United,24,1999,35,31,2824,31.4,5,0,5,3,2,3,3,0,0.16,0.00,0.16,0.10,0.10,Matches,f4d296e4
667,Zak Sturge,eng ENG,DF,Millwall,20,2004,5,3,303,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1095aec1
668,Callum Styles,hu HUN,DFMF,West Brom,24,2000,34,29,2613,29.0,3,1,4,3,0,0,11,1,0.10,0.03,0.14,0.10,0.14,Matches,e96d5560
669,Emmerson Sutton,eng ENG,FW,QPR,17,2006,2,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,08967efc
670,Zak Swanson,eng ENG,DF,Portsmouth,23,2000,30,23,1972,21.9,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,Matches,5b7381b5
671,John Swift,eng ENG,MF,West Brom,29,1995,36,19,1741,19.3,3,1,4,3,0,0,4,0,0.16,0.05,0.21,0.16,0.21,Matches,646ee278
672,Mark Sykes,ie IRL,MF,Bristol City,26,1997,27,21,1707,19.0,3,4,7,3,0,0,5,0,0.16,0.21,0.37,0.16,0.37,Matches,40580929
673,Sammie Szmodics,ie IRL,FWMF,Blackburn,28,1995,1,0,26,0.3,1,1,2,1,0,0,0,0,3.46,3.46,6.92,3.46,6.92,Matches,39944392
674,Kornél Szűcs,hu HUN,DF,Plymouth Argyle,22,2001,36,31,2839,31.5,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,8b1dd29e
675,Elias Sørensen,dk DEN,MFFW,Portsmouth,24,1999,12,4,322,3.6,1,0,1,1,0,1,0,0,0.28,0.00,0.28,0.28,0.28,Matches,bcda3f33
676,Jakob Sørensen,dk DEN,MF,Norwich City,26,1998,27,14,1327,14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,953c30b0
677,Maksym Talovierov,ua UKR,DF,Plymouth Argyle,24,2000,11,10,934,10.4,1,1,2,1,0,0,3,0,0.10,0.10,0.19,0.10,0.19,Matches,6a54638e
678,Ao Tanaka,jp JPN,MF,Leeds United,25,1998,43,37,3314,36.8,5,2,7,5,0,0,8,0,0.14,0.05,0.19,0.14,0.19,Matches,1d36d6b6
679,Japhet Tanganga,eng ENG,DF,Millwall,25,1999,40,40,3552,39.5,2,0,2,2,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,e9971f2d
680,George Tanner,eng ENG,DFMF,Bristol City,24,1999,32,23,2002,22.2,2,0,2,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,8f9c9b14
681,Ollie Tanner,eng ENG,MF,Cardiff City,22,2002,29,15,1387,15.4,2,2,4,2,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches,cb7570b6
682,Fabio Tavares,eng ENG,FW,Coventry City,23,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e24902a
683,Joe Taylor,wls WAL,FW,Luton Town,21,2002,13,0,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfd3801e
684,Junior Tchamadeu,cm CMR,DF,Stoke City,20,2003,41,35,3136,34.8,1,2,3,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,Matches,c19cfdae
685,Hidde ter Avest,nl NED,DFMF,Oxford United,27,1997,21,10,997,11.1,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,18f9dbd0
686,Emre Tezgel,eng ENG,FW,Stoke City,18,2005,12,2,298,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f8ae30b2
687,Bobby Thomas,eng ENG,DF,Coventry City,23,2001,38,37,3334,37.0,5,0,5,5,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches,6a471ee8
688,Joshua Thomas,wls WAL,FW,Swansea City,21,2002,1,0,1,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6d80ba53
689,Brandon Thomas-Asante,gh GHA,FW,Coventry City,25,1998,36,14,1449,16.1,4,3,7,4,0,0,3,0,0.25,0.19,0.43,0.25,0.43,Matches,fb152f96
690,Jordan Thompson,nir NIR,MF,Stoke City,27,1997,23,13,1353,15.0,0,1,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches,6bf53300
691,Liam Thompson,eng ENG,MF,Derby County,22,2002,28,18,1610,17.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,d38506fe
692,Jordan Thorniley,eng ENG,DF,Oxford United,27,1996,2,0,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3292caee
693,Muhamed Tijani,ng NGA,FW,Plymouth Argyle,24,2000,13,4,448,5.0,2,1,3,2,0,0,2,0,0.40,0.20,0.60,0.40,0.60,Matches,5885dc48
694,Nathan Tjoe-A-On,id IDN,DF,Swansea City,22,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b52223b2
695,Victor Torp,dk DEN,MF,Coventry City,25,1999,36,25,2107,23.4,6,4,10,5,1,2,2,0,0.26,0.17,0.43,0.21,0.38,Matches,e8cc2cbb
696,Balázs Tóth,hu HUN,GK,Blackburn,26,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e6eb693d
697,Ryley Towler,eng ENG,DF,Portsmouth,23,2001,12,10,936,10.4,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,108f0a72
698,Andros Townsend,eng ENG,FWMF,Luton Town,33,1991,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b28bbd58
699,James Trafford,eng ENG,GK,Burnley,21,2002,45,45,4050,45.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,259fea27
700,Mark Travers,ie IRL,GK,Middlesbrough,25,1999,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fe558029
701,Lewis Travis,eng ENG,MF,Blackburn,26,1997,38,37,3216,35.7,2,1,3,2,0,0,11,0,0.06,0.03,0.08,0.06,0.08,Matches,33928d3a
702,Nectarios Triantis,gr GRE,DFMF,Sunderland,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,73d58203
703,Sondre Tronstad,no NOR,MF,Blackburn,28,1995,38,36,3130,34.8,2,0,2,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,50e41224
704,Auston Trusty,us USA,DF,Sheffield United,25,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cddf767b
705,David Turnbull,sct SCO,MF,Cardiff City,25,1999,19,10,826,9.2,1,0,1,1,0,1,2,0,0.11,0.00,0.11,0.11,0.11,Matches,aa34ed38
706,Scott Twine,eng ENG,MFFW,Bristol City,25,1999,35,26,2119,23.5,5,3,8,5,0,0,6,0,0.21,0.13,0.34,0.21,0.34,Matches,5a425cab
707,Igor Tyjon,eng ENG,FW,Blackburn,16,2008,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f4a2077a
708,Josh Tymon,eng ENG,DF,Swansea City,25,1999,45,44,3940,43.8,2,7,9,2,0,1,7,0,0.05,0.16,0.21,0.05,0.21,Matches,efe6f6ac
709,Ike Ugbo,ca CAN,FW,Sheffield Weds,25,1998,34,15,1278,14.2,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8a53d24b
710,Pol Valentín,es ESP,MFDF,Sheffield Weds,27,1997,34,13,1527,17.0,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,1043a909
711,Yan Valery,tn TUN,DFMF,Sheffield Weds,25,1999,39,38,3154,35.0,3,4,7,3,0,0,7,0,0.09,0.11,0.20,0.09,0.20,Matches,531a4aa8
712,Jonathan Varane,mq MTQ,MF,QPR,22,2001,39,29,2598,28.9,0,2,2,0,0,0,8,1,0.00,0.07,0.07,0.00,0.07,Matches,4ade359f
713,Rocco Vata,ie IRL,MFFW,Watford,19,2005,33,15,1536,17.1,3,4,7,3,0,0,0,0,0.18,0.23,0.41,0.18,0.41,Matches,a444355f
714,Harry Vaughan,ie IRL,MF,Hull City,20,2004,3,1,103,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3ce6c74d
715,Will Vaulks,wls WAL,MF,Oxford United,30,1993,44,38,3339,37.1,1,2,3,1,0,0,4,0,0.03,0.05,0.08,0.03,0.08,Matches,7760b885
716,Josh Vickers,eng ENG,GK,Derby County,28,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,20f077eb
717,André Vidigal,ao ANG,FWMF,Stoke City,25,1998,10,0,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3f332394
718,Lawrence Vigouroux,cl CHI,GK,Swansea City,30,1993,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a949d040
719,Žan Vipotnik,si SVN,FW,Swansea City,22,2002,42,24,2087,23.2,7,0,7,6,1,1,1,0,0.30,0.00,0.30,0.26,0.26,Matches,15aa23ee
720,Vitinho,br BRA,MF,Burnley,25,1999,3,3,235,2.6,1,1,2,1,0,0,0,0,0.38,0.38,0.77,0.38,0.77,Matches,9295dc1c
721,Zak Vyner,ke KEN,DF,Bristol City,27,1997,46,46,4140,46.0,1,0,1,1,0,0,3,0,0.02,0.00,0.02,0.02,0.02,Matches,a8fe5a96
722,Thomas Waddingham,au AUS,FW,Portsmouth,19,2005,5,1,103,1.1,1,0,1,1,0,0,1,0,0.87,0.00,0.87,0.87,0.87,Matches,8d968b1d
723,Ben Waine,nz NZL,FW,Plymouth Argyle,23,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1510013c
724,Jed Wallace,eng ENG,MFFW,West Brom,30,1994,29,6,809,9.0,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches,45194ce9
725,Murray Wallace,sct SCO,DF,Millwall,31,1993,11,8,733,8.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1724d97e
726,Joe Walsh,eng ENG,GK,QPR,22,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,72e0ee7b
727,Liam Walsh,eng ENG,MF,Luton Town,26,1997,26,18,1411,15.7,0,1,1,0,0,0,3,3,0.00,0.06,0.06,0.00,0.06,Matches,e7563cb6
728,Reuell Walters,eng ENG,DFMF,Luton Town,19,2004,14,11,979,10.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,501ac0cc
729,Joe Ward,eng ENG,DF,Derby County,28,1995,7,2,150,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,22f621af
730,Duncan Watmore,eng ENG,MF,Millwall,30,1994,26,19,1578,17.5,5,1,6,5,0,0,0,0,0.29,0.06,0.34,0.29,0.34,Matches,2b2bae51
731,Tom Watson,eng ENG,MF,Sunderland,18,2006,20,11,891,9.9,2,0,2,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches,9886c32e
732,Wout Weghorst,nl NED,FW,Burnley,31,1992,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4e87b8b
733,Andreas Weimann,at AUT,MF,Blackburn,32,1991,30,15,1411,15.7,7,2,9,7,0,0,2,0,0.45,0.13,0.57,0.45,0.57,Matches,5996ffd9
734,Nahki Wells,bm BER,FW,Bristol City,34,1990,39,26,2052,22.8,10,4,14,9,1,1,3,0,0.44,0.18,0.61,0.39,0.57,Matches,b070482d
735,Jack Whatmough,eng ENG,DF,Preston,27,1996,16,12,1118,12.4,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,8d32206c
736,Lennon Wheeldon,eng ENG,FW,Derby County,17,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db5373f7
737,Ben Whiteman,eng ENG,MF,Preston,28,1996,35,27,2495,27.7,0,2,2,0,0,0,12,0,0.00,0.07,0.07,0.00,0.07,Matches,7b69e7cc
738,Morgan Whittaker,eng ENG,MF,Plymouth Argyle,23,2001,20,20,1747,19.4,3,1,4,3,0,0,3,0,0.15,0.05,0.21,0.15,0.21,Matches,d3d49142
739,Morgan Whittaker,eng ENG,MF,Middlesbrough,23,2001,16,11,990,11.0,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,d3d49142
740,Harry Whitwell,eng ENG,MF,West Brom,18,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df554821
741,Jacob Widell Zetterström,se SWE,GK,Derby County,26,1998,40,40,3600,40.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ac5120d8
742,Joe Wildsmith,eng ENG,GK,West Brom,28,1995,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aa61b4a3
743,Caleb Wiley,us USA,DFMF,Watford,19,2004,10,8,722,8.0,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,64796fe0
744,Joe Williams,eng ENG,MF,Bristol City,27,1996,24,18,1417,15.7,0,4,4,0,0,0,6,1,0.00,0.25,0.25,0.00,0.25,Matches,44c38f2e
745,Jordan Williams,eng ENG,DF,Portsmouth,24,1999,20,15,1265,14.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,686e3e0b
746,Chris Willock,eng ENG,MFFW,Cardiff City,26,1998,32,17,1548,17.2,2,2,4,2,0,0,0,0,0.12,0.12,0.23,0.12,0.23,Matches,be0bd828
747,Ben Wilmot,eng ENG,DF,Stoke City,24,1999,39,36,3242,36.0,3,0,3,3,0,0,9,0,0.08,0.00,0.08,0.08,0.08,Matches,2876eaa3
748,Ben Wilson,eng ENG,GK,Coventry City,31,1992,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0118dd71
749,Kane Wilson,eng ENG,DFMF,Derby County,24,2000,33,26,2430,27.0,2,1,3,2,0,0,0,0,0.07,0.04,0.11,0.07,0.11,Matches,a3f1897f
750,Josh Wilson-Esbrand,eng ENG,DFMF,Stoke City,21,2002,6,4,269,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,c19a2df1
751,Josh Windass,eng ENG,MFFW,Sheffield Weds,30,1994,44,38,3222,35.8,13,5,18,12,1,2,8,0,0.36,0.14,0.50,0.34,0.47,Matches,dc092f62
752,Ryan Wintle,eng ENG,MF,Millwall,27,1997,22,3,513,5.7,1,0,1,1,0,0,3,0,0.18,0.00,0.18,0.18,0.18,Matches,fb0fb628
753,Maximilian Wöber,at AUT,DF,Leeds United,26,1998,8,2,335,3.7,1,0,1,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches,4b803b3c
754,Freddie Woodman,eng ENG,GK,Preston,27,1997,37,37,3329,37.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,19e50035
755,Cauley Woodrow,eng ENG,MF,Blackburn,29,1994,9,2,222,2.5,0,1,1,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41,Matches,d3085b49
756,Cauley Woodrow,eng ENG,FW,Luton Town,29,1994,15,1,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d3085b49
757,Joe Worrall,eng ENG,DF,Burnley,27,1997,9,3,285,3.2,0,1,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,a5212312
758,Callum Wright,eng ENG,MF,Plymouth Argyle,24,2000,35,14,1462,16.2,1,0,1,1,0,0,0,1,0.06,0.00,0.06,0.06,0.06,Matches,00521598
759,Haji Wright,us USA,MFFW,Coventry City,26,1998,27,21,1947,21.6,12,1,13,11,1,1,1,0,0.55,0.05,0.60,0.51,0.55,Matches,91cd37b7
760,Jacob Wright,eng ENG,MF,Norwich City,18,2005,15,10,888,9.9,0,4,4,0,0,0,2,0,0.00,0.41,0.41,0.00,0.41,Matches,b6db05c3
761,Jerry Yates,eng ENG,FW,Derby County,27,1996,42,40,3419,38.0,10,4,14,9,1,1,1,0,0.26,0.11,0.37,0.24,0.34,Matches,637047f7
762,Kusini Yengi,au AUS,FW,Portsmouth,25,1999,14,4,538,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5ab8bde8
763,Óscar Zambrano,ec ECU,MF,Hull City,20,2004,8,5,390,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46,Matches,7dffa52c
764,Anass Zaroury,ma MAR,FWMF,Burnley,23,2000,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07d65234
765,Stefán Þórðarson,is ISL,MF,Preston,25,1998,39,29,2503,27.8,3,2,5,3,0,0,6,0,0.11,0.07,0.18,0.11,0.18,Matches,ed9daa96
